user_id,group,convert
33193,control,0
10884,treatment,0
25467,treatment,1
45280,control,0
32833,control,0
10678,treatment,0
32748,control,0
28493,treatment,0
36841,treatment,0
21257,control,0
18782,control,0
35533,treatment,0
35859,control,0
27597,treatment,0
47239,treatment,0
5390,treatment,1
13969,treatment,0
742,treatment,0
1173,control,0
34403,treatment,0
30679,control,0
41835,treatment,1
34927,control,0
38264,treatment,0
40390,control,0
38631,treatment,1
26377,treatment,0
42174,control,1
2078,control,0
8453,treatment,0
17379,control,0
28374,control,0
36643,treatment,0
33055,treatment,0
46538,control,0
22104,control,0
21679,treatment,0
28242,treatment,0
34801,control,0
23993,control,1
46421,treatment,0
8374,treatment,1
34001,treatment,0
30947,control,1
34711,treatment,0
41895,treatment,0
9976,treatment,1
28546,control,1
22973,control,0
25752,control,1
47260,control,0
26178,treatment,0
31050,control,1
13348,control,0
13079,treatment,1
15527,treatment,0
49420,control,1
40158,control,0
38549,treatment,0
11807,control,0
46977,treatment,1
20547,control,0
27747,treatment,0
2732,treatment,0
26238,treatment,0
19583,control,0
20010,control,0
17852,treatment,0
8220,treatment,0
24133,control,0
18543,control,0
22655,treatment,0
22075,control,1
7884,control,0
39709,treatment,0
45066,control,0
16396,treatment,1
27810,control,0
6653,treatment,0
15496,control,0
6091,treatment,1
27939,control,0
7630,control,0
43049,control,0
38390,control,0
2638,treatment,0
3245,control,0
49262,treatment,0
8632,treatment,0
38762,control,0
6201,control,0
5113,control,0
8104,control,0
42574,treatment,0
22960,treatment,0
29608,control,0
6634,treatment,0
30586,control,0
2091,treatment,1
21821,control,0
956,control,1
20911,control,0
31577,treatment,1
32268,treatment,0
17846,treatment,0
26483,control,0
45392,control,0
22943,treatment,0
14557,control,0
7487,control,0
22419,control,0
31906,control,0
34408,control,1
27832,treatment,1
3709,control,1
28826,control,0
23579,treatment,0
24292,control,0
41313,control,0
44547,control,0
30871,treatment,0
9250,treatment,0
18245,control,0
37327,treatment,0
15436,control,0
47925,treatment,0
47889,control,0
11488,control,0
14149,control,0
46697,control,0
47462,treatment,0
26964,control,0
6492,control,1
12880,treatment,0
44589,control,0
14818,treatment,0
30832,treatment,1
22301,control,0
36866,control,0
42627,treatment,1
33060,control,1
12271,treatment,0
44397,treatment,0
44773,treatment,0
25629,control,0
31808,control,0
49511,control,0
18213,control,0
9641,treatment,1
30853,treatment,0
6239,treatment,0
743,treatment,0
39420,treatment,0
25315,treatment,0
40666,control,0
42279,control,1
19500,treatment,0
15843,control,0
24911,treatment,0
21421,control,0
22156,control,0
45319,treatment,0
9858,treatment,0
31084,control,1
12954,treatment,0
2215,control,0
114,treatment,0
3265,treatment,0
48446,treatment,0
41614,control,0
2455,treatment,0
45536,treatment,0
20861,treatment,1
9844,treatment,0
31499,control,0
33792,control,0
27536,control,0
9091,treatment,0
6113,treatment,0
17720,control,0
5977,treatment,0
43441,control,0
34384,control,0
32914,control,1
28607,control,0
42339,treatment,0
41640,control,0
42842,control,0
15571,treatment,0
46654,treatment,1
1768,control,0
49253,control,0
37118,control,0
35718,treatment,0
9953,treatment,0
45139,treatment,0
30877,treatment,0
6081,treatment,0
21653,control,0
20637,treatment,0
20728,control,0
48718,treatment,0
23952,control,0
10268,treatment,0
43597,control,1
34543,control,0
43295,treatment,0
851,control,0
12312,control,0
14330,treatment,0
14891,treatment,0
48319,treatment,0
5538,control,0
31823,treatment,0
23230,treatment,0
34232,treatment,0
29814,control,1
39229,treatment,1
3004,treatment,0
33435,control,0
37458,treatment,0
12356,treatment,0
46748,control,0
27957,control,0
14505,control,0
49468,treatment,0
26155,control,0
36634,control,0
10975,control,0
8273,control,0
41664,treatment,0
13090,treatment,1
43325,control,0
30689,treatment,0
27561,treatment,0
26979,treatment,0
39870,control,0
33021,treatment,0
4685,control,0
37553,control,0
43037,treatment,0
32162,treatment,1
46444,control,0
28827,treatment,0
46344,treatment,0
39862,control,0
30509,control,1
38764,treatment,1
23202,control,0
10223,treatment,0
27140,treatment,0
2594,control,0
26596,control,1
11016,treatment,1
14119,treatment,0
26403,treatment,1
9929,treatment,0
17350,treatment,1
21787,control,0
15414,control,0
29410,control,1
25179,control,0
34456,treatment,0
26894,control,0
10185,treatment,0
43722,treatment,0
48630,control,0
37965,control,0
15511,control,0
28577,control,0
3476,control,0
31630,control,0
3062,control,0
13613,control,0
14441,control,0
47035,control,0
35403,control,1
36724,treatment,1
47248,control,0
9367,treatment,0
20750,treatment,0
36252,control,0
37496,treatment,0
27670,treatment,0
49134,treatment,0
5923,treatment,0
35185,treatment,0
12274,treatment,1
33248,treatment,0
29624,treatment,0
10937,control,0
3534,control,0
14459,treatment,0
4621,control,1
29724,treatment,1
36350,control,0
9036,control,0
44899,treatment,0
21843,treatment,0
3989,control,0
15442,control,0
16608,control,0
20691,treatment,0
4704,control,1
14185,treatment,0
43120,control,1
16832,control,0
48001,treatment,1
12373,treatment,0
25164,treatment,0
41530,control,1
19764,treatment,0
18415,control,0
32585,control,0
46960,control,0
35257,treatment,0
13155,control,0
42093,treatment,0
34127,treatment,0
36802,treatment,1
22188,control,0
9590,control,0
40576,treatment,0
42774,treatment,0
15083,control,1
3425,control,0
42357,treatment,0
42810,control,0
30313,control,0
6335,control,0
36990,control,0
41944,treatment,0
36583,treatment,0
13684,control,0
20874,treatment,0
40030,control,0
31494,treatment,0
43431,treatment,0
39304,control,1
46013,treatment,0
33388,control,0
10467,treatment,1
1409,control,0
15132,treatment,0
42624,control,0
43563,control,0
4454,treatment,0
36152,control,1
47844,treatment,0
22949,control,0
37883,control,0
39541,treatment,0
43940,treatment,0
33728,control,0
43317,control,0
2934,treatment,0
9450,treatment,0
33430,treatment,0
48605,treatment,0
35529,treatment,0
34014,control,0
13648,control,0
15202,control,0
46874,control,0
42662,control,0
28873,treatment,0
35739,treatment,0
32922,control,0
48751,treatment,0
41797,control,1
20223,treatment,0
13895,control,0
39938,control,0
25175,treatment,0
32180,treatment,1
48484,treatment,0
35214,treatment,0
7564,control,0
49118,control,0
7298,treatment,0
46416,treatment,0
10230,control,0
8210,control,0
24162,control,0
8523,control,0
41729,treatment,0
38322,control,0
9720,control,0
34385,treatment,0
24509,treatment,0
33941,control,0
16089,treatment,0
31322,treatment,0
7084,treatment,0
17262,control,0
7878,control,0
39460,control,0
48925,treatment,0
28738,control,0
23432,control,0
41029,control,0
40584,control,1
27971,control,0
31973,control,0
47371,treatment,1
16286,treatment,1
40533,treatment,0
36365,control,0
20265,control,0
21223,control,1
36858,control,0
4509,control,1
17168,treatment,0
28464,treatment,0
13244,control,0
9725,treatment,0
5255,control,0
41237,control,0
18541,treatment,0
18772,control,0
36508,control,0
45154,treatment,0
5728,treatment,0
44289,control,0
11790,treatment,0
22477,control,0
13164,control,0
26405,treatment,0
31405,control,1
23807,control,0
8413,control,0
33562,treatment,0
21605,treatment,0
43762,treatment,0
46368,treatment,1
46877,control,0
43805,control,0
49083,control,0
41289,treatment,1
1598,treatment,0
31371,control,0
26257,treatment,0
9709,treatment,0
41560,control,0
32522,control,0
26733,control,0
23083,control,0
46396,treatment,0
39356,control,0
14017,treatment,0
27609,treatment,0
27199,control,0
17484,treatment,0
18506,treatment,0
32860,control,0
2851,treatment,0
35387,control,0
10429,control,0
5137,control,0
39266,control,1
37498,control,0
31069,treatment,0
10920,treatment,0
6494,treatment,0
1227,control,0
12807,treatment,0
16899,control,0
428,treatment,0
19056,control,0
16322,treatment,0
4617,control,1
42267,treatment,0
49748,control,0
26128,control,0
9613,treatment,0
10220,treatment,0
4352,control,0
13621,control,0
26113,treatment,1
3282,treatment,0
8928,treatment,0
8568,treatment,0
28948,control,0
2953,control,0
47177,control,0
13296,control,0
31088,treatment,1
28724,treatment,0
29309,control,0
37701,control,0
2085,control,0
29619,control,0
30158,treatment,0
44303,treatment,0
10727,treatment,0
6487,control,0
2501,control,0
4475,control,0
48853,control,0
28149,control,0
311,treatment,0
17037,control,1
41911,treatment,0
21112,treatment,0
33087,control,0
13808,control,0
22368,control,0
12263,treatment,0
47380,control,0
38441,treatment,0
28601,treatment,0
42941,treatment,0
21429,control,1
36554,control,0
29078,treatment,0
2051,control,1
8444,treatment,0
42329,treatment,0
19892,control,1
27884,treatment,1
21677,treatment,0
42776,control,0
12728,treatment,0
44991,treatment,0
2237,control,0
43699,control,0
39891,treatment,1
17021,treatment,0
1024,treatment,1
37003,treatment,0
26561,control,0
49292,treatment,0
14217,control,0
23159,control,0
20761,treatment,0
2758,treatment,0
34652,treatment,0
15053,control,0
48350,treatment,1
27555,control,0
43130,treatment,1
39930,control,0
29806,control,0
8836,control,0
40692,control,0
1682,control,1
38966,treatment,0
39116,treatment,0
26755,treatment,0
23632,treatment,0
31258,treatment,0
32424,control,0
43547,treatment,0
4182,control,0
48888,treatment,0
12354,control,1
37739,treatment,0
22637,control,0
2225,treatment,0
23246,treatment,1
8943,control,0
6888,treatment,0
14460,control,0
29941,control,0
17874,treatment,1
3576,control,0
49584,control,0
15409,control,0
28685,control,0
31756,control,0
38856,control,0
18195,treatment,0
32760,treatment,0
22893,control,0
44766,control,0
25667,treatment,0
13185,treatment,0
28636,treatment,0
28914,treatment,0
23585,treatment,0
5558,treatment,0
8195,control,0
6039,treatment,0
18463,control,0
25233,control,0
39953,treatment,1
5532,control,0
43209,treatment,0
23693,control,0
42144,control,0
11117,control,0
10648,control,0
7413,treatment,0
26042,treatment,0
7393,control,1
48374,treatment,1
9498,control,0
22238,treatment,0
514,treatment,0
12322,control,0
2800,treatment,0
26179,treatment,0
365,treatment,0
12940,control,0
46369,treatment,1
34101,treatment,0
48346,treatment,1
34898,control,0
16570,control,0
27329,treatment,1
21142,control,0
44870,control,0
4614,control,0
33976,control,1
45191,treatment,0
14182,treatment,0
6906,control,0
22394,control,0
27021,treatment,1
26041,treatment,0
26970,treatment,0
40924,treatment,0
8142,control,0
24094,treatment,1
3182,control,0
46681,control,0
46940,treatment,0
49108,treatment,0
27640,treatment,0
28332,control,0
20831,control,0
16594,treatment,1
34321,control,0
40103,control,0
21728,treatment,0
22374,treatment,1
15712,treatment,0
49938,control,1
33796,control,0
46065,control,0
36604,treatment,0
30193,treatment,0
3705,treatment,1
19747,control,0
5806,control,0
48097,treatment,1
14050,control,0
45379,treatment,1
7237,control,0
48263,treatment,1
32953,control,0
39532,treatment,0
38787,control,0
35199,treatment,0
14670,treatment,0
41157,control,1
21808,control,1
16940,control,1
27877,control,0
1939,treatment,0
6281,treatment,0
485,treatment,0
37709,treatment,0
18899,control,0
12428,treatment,1
38071,control,0
11056,treatment,0
39584,treatment,0
47503,control,1
17349,treatment,0
35064,control,0
15223,treatment,0
15308,control,0
36771,treatment,0
41074,control,0
48758,control,0
36083,treatment,0
19529,treatment,0
33959,treatment,0
5699,control,0
26468,control,0
30226,control,0
28560,control,0
11846,control,0
35440,treatment,0
25551,control,0
14827,control,0
14135,control,0
9738,control,0
46577,control,0
8768,treatment,0
46641,control,0
5238,treatment,0
44612,control,0
48371,control,0
33812,control,0
21432,treatment,0
35264,control,0
44442,control,0
28800,control,0
30530,control,0
17540,control,0
17752,treatment,0
29827,treatment,0
39531,control,0
32835,control,1
16062,treatment,0
28368,treatment,1
23416,treatment,0
18064,treatment,0
14517,control,1
6647,control,0
38836,treatment,0
11047,treatment,1
21622,control,0
38170,treatment,0
17486,control,0
42226,treatment,0
32793,treatment,0
24875,control,0
12553,control,0
34721,control,0
48993,control,0
13040,control,0
26303,treatment,0
39105,treatment,0
39093,treatment,0
33695,treatment,0
25791,treatment,1
11824,treatment,1
39776,control,0
20485,treatment,0
7263,treatment,0
49818,control,0
38015,control,0
35472,control,0
13406,control,0
15879,control,0
47045,treatment,0
41552,treatment,1
40756,treatment,0
2482,treatment,0
39537,treatment,0
17425,control,0
3150,treatment,0
47060,treatment,0
25362,control,0
24698,control,0
15661,treatment,0
31251,treatment,0
9234,treatment,0
11467,control,0
2147,control,1
26187,treatment,0
16297,control,0
22689,treatment,0
10049,treatment,0
49884,control,0
2043,control,0
12413,control,0
27048,control,0
423,treatment,0
34271,treatment,0
10035,control,0
44520,treatment,0
6608,control,1
10256,control,0
4005,treatment,0
46619,treatment,1
47440,treatment,1
42053,control,1
3389,control,0
12514,control,0
31533,treatment,1
43543,control,0
15665,treatment,0
25842,control,0
44749,control,0
32103,treatment,0
19043,control,1
3339,control,0
37728,treatment,0
1668,treatment,0
8168,treatment,0
17985,treatment,0
40481,control,0
19806,control,0
1390,treatment,1
27392,treatment,0
33743,treatment,0
12935,treatment,0
35280,treatment,0
33608,control,0
24528,treatment,1
30300,treatment,1
28061,control,0
7434,control,1
37618,control,0
14906,control,0
5389,control,0
11019,control,0
10987,control,1
35046,treatment,0
12973,treatment,0
49680,control,0
21687,control,0
13376,control,0
26672,control,0
32343,treatment,1
12079,control,0
11134,treatment,0
4759,treatment,0
49594,control,0
2439,treatment,0
40117,treatment,0
49520,treatment,0
37878,treatment,0
6580,treatment,1
9509,control,1
37428,treatment,0
47917,control,0
15615,control,0
8016,treatment,0
44959,control,0
39070,control,0
5187,treatment,1
41862,treatment,0
17081,treatment,1
3163,treatment,0
22197,control,0
18955,control,0
20398,treatment,0
21675,treatment,1
42191,control,0
12656,treatment,0
34337,control,1
32134,treatment,0
39041,treatment,0
34220,treatment,1
38832,control,0
3786,treatment,0
4726,treatment,1
16727,treatment,0
47723,treatment,0
16056,treatment,0
28161,treatment,0
24417,control,0
31125,treatment,0
10778,control,0
3699,control,0
4115,control,1
6404,treatment,0
14407,control,1
34185,treatment,0
33830,treatment,0
19450,treatment,0
31654,treatment,1
12181,control,0
45904,control,0
43944,control,0
46498,treatment,0
24784,treatment,1
41708,control,0
24826,treatment,0
8640,treatment,0
7313,control,0
40478,treatment,0
44533,treatment,1
28718,treatment,0
27917,control,0
24444,control,1
43099,treatment,1
11704,control,0
4783,control,0
43480,control,0
33860,treatment,0
31434,control,0
12500,treatment,0
9047,control,0
48370,control,0
8302,treatment,0
179,treatment,0
10322,control,0
14520,control,0
1684,control,1
48761,treatment,0
18736,control,0
26162,treatment,0
38580,treatment,0
23094,control,0
36590,treatment,1
21691,control,0
35882,treatment,0
25121,treatment,0
32407,treatment,0
25831,control,0
23332,treatment,0
25915,treatment,0
43890,control,0
40821,control,0
48064,control,0
3477,treatment,0
45093,control,0
12347,control,0
12798,control,0
2739,control,0
21084,control,0
39222,treatment,1
34564,treatment,0
31666,treatment,0
197,treatment,0
30503,control,0
21762,control,0
48800,control,1
45888,treatment,0
35688,treatment,0
9299,treatment,0
16973,control,1
26233,treatment,0
28928,control,1
29400,treatment,0
18520,treatment,0
47208,control,0
35104,control,0
25335,control,0
16219,control,1
26318,treatment,0
15335,treatment,0
35281,treatment,0
5595,control,0
23527,control,0
10318,treatment,0
46553,treatment,1
30485,control,0
32880,control,0
30200,treatment,0
46104,control,0
40153,treatment,0
32666,control,0
20381,treatment,0
35245,treatment,1
41425,treatment,0
33708,control,1
48913,treatment,0
1996,treatment,0
24361,control,0
37832,control,1
37393,treatment,0
8637,control,0
31503,treatment,0
38488,control,0
3456,control,0
5818,control,0
13156,treatment,0
6994,control,0
18264,control,1
28945,control,0
14744,control,0
38450,treatment,0
21776,control,0
14934,control,0
49758,treatment,0
46919,control,1
22709,control,0
23200,control,0
14063,treatment,0
2362,treatment,1
23576,control,0
47238,treatment,0
44343,control,0
18041,treatment,0
6776,control,0
38444,control,0
9600,control,0
40859,control,0
24390,treatment,0
40049,control,0
14004,treatment,0
36628,treatment,0
157,treatment,0
8564,treatment,0
15303,control,0
21737,control,0
38711,control,0
1279,control,0
44474,control,0
42656,treatment,0
37776,treatment,0
8131,control,1
23659,treatment,0
14959,control,0
1427,control,1
32279,control,1
30703,treatment,0
24740,treatment,0
48760,control,0
18184,control,0
37063,control,0
15323,treatment,1
44972,control,1
14902,control,0
1275,control,0
7188,treatment,0
44731,treatment,0
6710,control,0
39526,control,0
46006,treatment,0
2632,control,1
7997,control,1
49234,control,0
10965,treatment,0
32735,control,0
39289,treatment,0
8796,treatment,0
25240,control,0
26743,treatment,0
4391,control,0
43534,control,0
36209,treatment,0
1644,control,0
17186,treatment,0
11419,control,0
23638,treatment,0
34115,treatment,0
44947,control,0
11435,treatment,1
31448,treatment,0
10962,control,0
44911,treatment,0
17356,control,0
14012,control,0
4172,control,0
44427,control,1
38190,control,0
41478,control,1
7437,treatment,0
43524,treatment,1
32209,treatment,1
12577,control,0
25135,treatment,0
10721,control,0
42960,treatment,0
3301,treatment,1
38156,treatment,0
26908,treatment,0
4060,control,1
31063,control,0
45778,control,0
33912,control,0
679,control,0
33653,treatment,0
9852,control,1
3328,treatment,0
47520,control,0
32502,control,0
27882,treatment,0
36045,control,0
42078,control,1
25553,treatment,0
19042,control,0
7791,treatment,0
6871,treatment,0
30808,control,0
41274,control,0
43144,control,0
40658,treatment,0
16871,treatment,0
17378,control,0
7225,control,0
5506,treatment,0
21251,treatment,0
4512,control,0
36914,treatment,0
7017,treatment,0
12626,treatment,0
17134,treatment,0
18603,control,0
29680,treatment,0
37937,treatment,1
12844,treatment,1
9540,control,1
46688,treatment,0
1489,treatment,1
39859,treatment,0
18005,treatment,0
5873,control,0
17040,treatment,1
8902,control,1
19850,control,0
34910,treatment,0
22466,treatment,0
38297,treatment,0
19670,treatment,0
29811,treatment,1
30114,control,0
31733,treatment,0
32834,control,0
34675,control,0
9968,treatment,0
35573,control,0
8406,control,0
37382,control,0
38292,control,0
31229,control,1
43516,treatment,0
24949,treatment,0
47485,treatment,0
49401,control,0
5469,treatment,0
25707,control,0
14060,control,0
42295,treatment,0
41026,control,0
43527,treatment,1
37029,control,0
18800,control,1
28979,treatment,0
34542,treatment,0
49288,control,1
46005,treatment,1
13039,treatment,1
5040,treatment,0
1335,treatment,1
3200,treatment,0
22343,control,0
6064,control,0
45173,treatment,0
47886,control,0
49487,control,0
23956,treatment,0
18453,treatment,0
45994,treatment,1
39305,control,0
49826,treatment,0
33129,control,0
40452,treatment,1
39172,control,0
4299,treatment,1
19939,treatment,0
2555,treatment,1
44603,control,0
31352,control,0
19283,treatment,0
25503,treatment,0
18374,control,1
45669,control,0
29326,control,0
48998,treatment,0
20403,treatment,0
36833,treatment,0
38409,treatment,0
30249,control,0
29736,control,0
39049,control,1
13034,control,0
35279,treatment,0
38686,treatment,0
1587,control,0
19128,control,1
2935,control,0
43863,treatment,0
1983,treatment,0
16212,control,0
18921,treatment,1
24844,control,0
39974,treatment,0
23478,treatment,0
41231,control,0
14260,control,0
29864,treatment,0
27642,control,0
7802,treatment,0
45922,treatment,0
49804,treatment,0
15764,control,0
49917,control,0
25462,control,0
25977,treatment,1
47617,control,0
43980,treatment,1
49754,treatment,0
38068,treatment,1
2942,treatment,0
28910,treatment,0
13909,control,0
44963,treatment,0
2222,treatment,0
47086,control,0
9579,control,0
14084,treatment,0
35660,control,0
13250,control,0
47117,treatment,0
39021,control,1
45455,control,0
32530,treatment,0
5980,control,1
22756,treatment,0
512,treatment,0
23489,control,0
12341,control,0
15641,treatment,0
1944,control,0
2854,treatment,0
1228,treatment,0
4335,treatment,1
9542,treatment,0
38714,treatment,0
35384,control,0
5328,control,0
49619,treatment,0
30255,control,1
20357,control,0
38148,treatment,0
4294,control,0
27031,control,0
11956,treatment,0
26496,treatment,1
19879,control,0
45016,treatment,0
10765,treatment,0
43157,treatment,0
12288,control,0
10769,control,0
45706,control,0
22576,treatment,0
38879,treatment,0
16109,control,0
28615,treatment,0
970,control,1
24777,treatment,0
46581,control,1
2295,control,0
23171,treatment,0
40407,control,0
10494,treatment,0
7736,treatment,0
23759,treatment,0
15142,control,0
45036,treatment,0
7513,treatment,1
12128,control,0
36918,treatment,0
4811,treatment,0
28787,treatment,1
19765,treatment,0
3376,treatment,0
20877,control,0
29765,control,0
22093,treatment,1
22528,treatment,0
27505,treatment,1
11272,treatment,0
1718,treatment,0
5727,control,0
28742,treatment,1
19775,control,0
6267,control,0
25718,treatment,0
39578,control,0
11811,treatment,0
14710,treatment,0
24210,treatment,1
37065,treatment,0
30464,treatment,0
459,treatment,1
24647,treatment,0
15685,control,1
36879,treatment,1
15773,control,0
31628,treatment,0
14751,treatment,1
30392,treatment,1
19719,control,0
22304,treatment,0
37212,control,0
18597,control,0
24661,control,0
28198,treatment,0
32843,treatment,0
12795,control,0
48556,control,1
36223,treatment,0
17962,treatment,0
2508,control,0
21956,treatment,0
9885,treatment,0
27928,control,0
23207,treatment,0
42456,control,0
41354,treatment,1
19701,treatment,0
21913,treatment,0
32031,treatment,0
39626,control,0
269,control,1
39040,control,0
1956,control,0
49970,control,0
36519,control,0
38821,control,0
1106,control,0
29654,control,0
21358,treatment,0
40342,treatment,1
43385,treatment,0
9156,control,0
10436,treatment,0
12632,treatment,0
3871,control,0
36970,control,0
45390,control,0
13622,control,0
28594,treatment,0
39133,control,0
44822,control,0
26035,control,0
49185,control,0
15758,treatment,0
34540,treatment,0
1309,treatment,0
8997,control,0
9334,control,0
44012,control,0
45765,treatment,0
11738,treatment,0
42385,control,1
27456,control,0
18796,treatment,0
12078,treatment,0
2595,treatment,0
1221,control,0
17239,control,0
38482,treatment,1
32862,treatment,0
39402,treatment,0
43152,control,1
47495,treatment,1
7241,control,0
30995,treatment,0
29807,treatment,0
16728,control,0
17345,control,0
37665,treatment,1
8321,control,0
9295,treatment,0
21176,control,0
11479,control,0
34299,control,0
16634,treatment,0
48917,control,0
30501,treatment,0
35884,control,0
18730,control,0
10540,treatment,0
12105,treatment,0
24775,treatment,0
38640,treatment,0
44342,treatment,0
12424,control,0
18398,treatment,0
42367,control,0
20298,treatment,1
49685,treatment,0
10370,control,0
3743,control,1
7096,control,0
27671,treatment,0
37943,treatment,0
40892,control,0
357,treatment,1
38812,control,0
27758,treatment,0
27320,control,0
27683,control,0
25947,control,0
21900,treatment,0
41832,control,1
46567,control,0
34590,treatment,0
43430,treatment,0
33900,control,0
48966,treatment,0
39524,treatment,0
17705,treatment,0
4812,control,0
39500,control,0
38005,treatment,0
40890,control,0
38929,treatment,0
34253,treatment,0
39515,control,0
42751,control,0
22265,treatment,1
47634,control,0
30164,control,0
42418,treatment,1
32202,control,1
44479,treatment,1
821,control,0
12639,control,0
46264,control,0
42415,treatment,1
27770,control,0
37104,control,0
4056,control,0
27364,control,0
3650,control,0
28252,treatment,0
21125,control,0
48008,treatment,0
1166,treatment,0
45670,control,0
35676,control,0
25317,treatment,0
3718,control,0
38169,control,0
34579,control,0
5351,control,0
26107,control,0
1115,treatment,0
32126,treatment,0
24655,treatment,0
35413,treatment,1
41751,treatment,1
45314,control,0
3950,treatment,0
41638,control,1
49244,treatment,0
9259,treatment,1
34892,treatment,0
24365,control,0
39237,control,1
27972,treatment,0
5673,treatment,0
8115,control,0
2023,control,0
8606,treatment,0
19607,control,1
44324,control,0
13216,treatment,0
7424,treatment,0
20055,control,0
665,control,0
38898,treatment,0
46432,treatment,1
17933,treatment,0
38755,control,0
28388,treatment,0
6355,control,0
29446,treatment,0
44556,treatment,1
47100,control,0
2278,treatment,0
21710,treatment,1
32352,treatment,0
34303,treatment,0
22420,control,0
28479,treatment,0
43609,treatment,0
31128,treatment,1
27508,treatment,1
8311,treatment,0
27728,treatment,1
3759,treatment,0
24045,treatment,1
16195,treatment,0
49739,treatment,0
25896,control,1
15759,treatment,0
45674,control,0
17533,treatment,0
29718,treatment,1
11547,treatment,0
43058,control,1
32888,treatment,1
27581,control,0
14859,control,0
11671,treatment,0
9224,treatment,0
43116,treatment,0
9851,control,1
35479,control,0
45144,control,0
2929,treatment,1
19804,control,0
34291,control,0
43324,control,0
3512,control,1
5340,treatment,0
10446,treatment,0
48604,control,0
48251,treatment,0
44195,treatment,0
29225,treatment,0
33926,treatment,0
39439,control,0
20156,control,0
8387,control,0
3063,control,0
9199,treatment,0
27251,control,0
22308,treatment,1
26531,treatment,0
22455,treatment,1
3074,treatment,0
26716,control,0
25058,treatment,0
13172,control,1
46064,control,0
16977,treatment,0
30389,control,0
27036,control,0
34694,control,0
3309,treatment,0
47136,control,0
38396,treatment,0
13697,treatment,0
8882,control,0
38724,control,1
5999,control,0
46188,treatment,0
14794,control,0
9955,control,0
25025,control,1
412,control,1
47708,treatment,0
19227,treatment,0
18236,treatment,0
11201,control,0
379,control,0
23821,treatment,1
31824,treatment,0
21167,treatment,0
909,treatment,0
20014,treatment,0
36283,treatment,0
9520,treatment,0
2954,control,0
17498,treatment,0
8355,treatment,0
27363,control,0
29267,treatment,0
17526,control,0
34750,control,0
42626,control,0
12412,control,0
16306,treatment,0
39830,control,0
21713,treatment,0
27069,control,0
13579,control,0
23471,treatment,0
3472,control,1
49325,treatment,0
24367,treatment,0
17387,control,0
31316,control,0
26418,treatment,0
3370,control,0
12316,control,0
11565,control,0
12982,control,1
36392,control,0
45764,treatment,0
16874,treatment,0
15250,control,0
23068,control,0
14321,treatment,0
11848,control,1
25424,control,1
47491,control,0
32349,control,0
8412,control,0
28017,treatment,0
4461,control,0
40517,treatment,0
81,control,0
14551,control,0
12314,treatment,0
9310,treatment,0
9062,control,1
29796,control,0
35674,treatment,0
37880,treatment,1
48636,control,0
7220,treatment,0
4919,control,0
8229,treatment,1
4676,control,0
15315,treatment,0
43612,control,0
36396,control,0
12303,control,1
19474,control,0
3964,control,0
1067,control,0
36976,treatment,0
32951,control,0
48291,treatment,0
8300,treatment,0
47185,treatment,0
10046,treatment,0
27144,treatment,1
21840,control,0
48105,treatment,0
28792,treatment,0
1131,treatment,0
344,control,0
11681,treatment,0
46148,control,0
6813,treatment,1
6694,treatment,1
30659,treatment,1
4698,control,0
12533,treatment,0
48835,treatment,0
45398,control,0
29491,treatment,0
28158,control,0
10662,control,0
39220,control,1
22705,treatment,1
37102,control,0
42630,treatment,0
39384,control,0
41188,control,0
7948,treatment,0
19327,treatment,0
41735,treatment,0
42916,treatment,1
15324,control,0
35442,treatment,0
39686,treatment,0
14154,control,0
28447,treatment,0
26787,treatment,0
33601,treatment,0
14684,control,0
45833,treatment,0
1657,control,0
42084,treatment,0
40917,treatment,0
25678,treatment,0
20873,treatment,0
39367,control,1
7158,control,0
43927,treatment,0
18828,treatment,0
3453,control,0
44476,treatment,0
17686,control,0
33216,control,1
14591,treatment,0
38584,control,0
48237,control,0
11120,treatment,0
9492,control,0
24377,treatment,0
36103,control,0
9283,control,0
31342,control,0
37290,treatment,0
34822,control,0
5513,treatment,0
49155,control,0
36021,control,0
31563,treatment,0
34539,control,0
26306,control,0
34499,treatment,0
17702,control,0
9105,control,0
10752,control,0
19714,treatment,0
9072,control,0
40355,treatment,0
44856,treatment,0
8905,control,0
43390,treatment,0
222,treatment,0
27115,treatment,0
40709,treatment,0
27997,treatment,0
19425,control,0
42085,treatment,0
8682,treatment,0
40979,control,1
34598,control,1
27129,treatment,0
43305,control,1
17447,control,0
2597,treatment,0
777,control,1
13069,treatment,0
13226,treatment,0
10781,control,0
12616,treatment,1
16257,control,1
20621,control,0
24662,control,0
49946,treatment,0
26809,treatment,1
42139,control,0
42584,treatment,0
47362,treatment,1
27147,treatment,0
2404,treatment,0
28892,treatment,0
47663,treatment,0
16584,control,0
27627,treatment,0
41587,control,0
41460,treatment,0
42217,control,0
24956,treatment,0
28150,treatment,0
18204,treatment,1
13680,treatment,1
2121,control,0
17418,treatment,0
3386,control,0
2007,treatment,0
42954,control,0
47308,control,0
45378,control,0
6734,control,0
40299,treatment,0
4459,treatment,0
2025,control,0
49258,control,0
15494,treatment,0
48288,treatment,0
28147,control,0
20892,control,0
22781,control,0
36328,control,0
11031,control,0
23073,control,0
5019,treatment,0
49168,control,0
19277,treatment,0
24712,control,0
6122,control,0
22010,treatment,1
394,control,1
43204,treatment,1
41194,treatment,1
21400,treatment,0
34537,treatment,0
48583,treatment,0
45940,treatment,0
